,video_id,label_1,label_2,label_3
711,ZDnV9wzhz7w,bus,motorbike,
712,vRcU4ZN_LjA,car,,
713,iIeKyoYMs2M,,,
714,WhaTru5czpA,,,
715,x-I4OanmWQg,,,
716,VGdHVQCGdqo,,,
717,eI_FqHi5ilw,,,
718,V-KrRdBH7b4,,,
719,RhEmkJBga7E,person,aeroplane,
720,pf9WOuzeWhw,truck,car,train
721,-Hm8PSnSGyE,,,
722,uc5H7a2OFcQ,bus,motorbike,
723,gMrC-W1Yt1s,,,
724,Y2uu5W2wpdc,car,,
725,FX9EyJa1zHE,person,,
726,fCDAbdIdiu8,,,
727,zH9PD6UXwBU,aeroplane,,
728,gCIzDxOrcP8,,,
729,qHhKADeXHYE,bicycle,person,
730,4EGFkF6loPM,person,boat,truck
731,L-DL6FTysO8,,,
732,1zUvUDCkPE8,bicycle,aeroplane,motorbike
733,k0rGzpP5LlI,car,,
734,JLtq1yN6E8o,,,
735,IfRfe9bIj_s,,,
736,4kWgdtkG1IE,,,
737,fzO3iuOayQs,,,
738,94QrI_k-gSs,,,
739,yMSrNfj-Hto,bicycle,,
740,NTWwCVfOck4,,,
741,lVSllM1CrMM,car,,
742,jXus52Ed5uo,bicycle,,
743,5RkzOAlLBg4,bicycle,,
744,ZRFaNF4HMyI,person,,
745,e8ARfx_g_EY,motorbike,bicycle,person
746,3AZsh6PfX0s,motorbike,,
747,l_9F8UgWa7Y,aeroplane,bicycle,
748,hkuw8WTKc-A,person,,
749,8owDRkgu3HI,,,
750,lyLQGxKwQIc,person,,
751,wwtJJ24r1Bg,car,truck,
752,92ray5xfx_4,motorbike,bench,bus
753,kLqSOiiULm0,,,
754,xzqONdpWcrU,,,
755,_w1lB_gK1jI,,,
756,iJ_AOIbj8AA,,,
757,D-4J_H4coGw,bicycle,,
758,nAzx6YVQhRY,,,
759,YTHZLKFblKo,,,
760,wRRYExZbr_E,truck,bicycle,car
761,UNQmZqTDhw4,motorbike,bicycle,person
762,Sl4V0e2Odqw,bus,aeroplane,
763,D-j-X1ZehAM,,,
764,sYPDKW1RMuQ,,,
765,kvXb85XnCOU,,,
766,LQDADunP_yw,,,
767,H1701MWurt4,,,
768,N4eG4_IV3_A,car,bicycle,aeroplane
769,HkLEM6hvQlo,bicycle,,
770,RCvnytndd9c,car,aeroplane,
771,K9dskjuANAk,,,
772,Op4q27SLUnY,,,
773,cUkoqppoFr8,car,,
774,GhDke_HwurA,traffic light,stop sign,aeroplane
775,Hw1JJ-jptpE,,,
776,OQQO4G2DtTY,train,,
777,VlucyUxDALA,,,
778,0zOSQxGqLCY,,,
779,uEU2Zjuiyok,person,motorbike,
780,DsVtXG7jQA4,,,
781,KeVP1EH46-Q,bicycle,,
782,3YHwmxqgHRA,,,
783,4X7-w4HPVYY,aeroplane,,
784,iEPxe5c282E,motorbike,,
785,Lfkl3fLY5TM,motorbike,,
786,t0lCe1qQJtk,boat,bicycle,
787,zArlddWbL7s,person,,
788,RbwuB-PGYmA,bus,bicycle,
789,cNBrLoxjljg,bicycle,motorbike,
790,2rV7ZczsDGY,motorbike,,
791,A2FsgKoGD04,person,car,bicycle
792,NGK4rAfO574,person,,
793,LwdpRmqMsIc,motorbike,person,aeroplane
794,homdcHkr4p0,bicycle,,
795,KtbfUWfb3jw,motorbike,,
796,W93XyXHI8Nw,,,
797,IuD3mR8MV2E,motorbike,,
798,8YkGrKQXZxE,bicycle,,
799,lyN-NXFsJXA,aeroplane,bicycle,person
800,fmaZdEq-Xzs,,,
801,zLQiGxYRyio,,,
802,sMDonnsUn-0,,,
803,7OPg-ksxZ4Y,,,
804,jzj07UegWe4,,,
805,YhrqDB0-r7k,bicycle,train,
806,XIOoqJyx8E4,motorbike,bicycle,
807,6ee9dyDGTAI,person,,
808,fKUCK7spm08,bicycle,,
809,L3YFZkpkXBI,aeroplane,car,
810,zYl6x1weX-0,bicycle,person,motorbike
811,gX9m-rCtSqc,bicycle,,
812,5rdXveKRRiw,,,
813,B6Lh-TB2_mA,,,
814,t8SVSAHvrww,person,,
815,Jf-8EfnI6Y8,,,
816,wgY9iO-fji8,aeroplane,,
817,8BBS2hhOYe4,person,,
818,inB5eWwbtV8,person,aeroplane,
819,o268qbb_0BM,car,,
820,JZ4bpEKRCm8,,,
821,a6iWTtHq3tg,train,motorbike,
822,4sGFUZWth5E,,,
823,LPjrZ0BH-dI,car,,
824,Pag5De25d0c,person,,
825,eTTiqJwwjTc,,,
826,_LyHG1R0p28,motorbike,,
827,kEcCuwl0E0k,car,,
828,6o7_WQotMrg,,,
829,6UtM-MRfXuo,bus,person,train
830,2ssijwETM0s,bicycle,,
831,IKLWCoVvtVY,,,
832,Db0GK6n6q-4,person,,
833,uRMvN53QGdg,,,
834,4HG_cX3iA58,person,,
835,bGsVCQFvX1w,car,,
836,oZ4YSXv6Xkg,bus,traffic light,stop sign
837,u6TNfHMkglY,person,,
838,tr9BBu20sbM,person,,
839,iFVBWr2po64,motorbike,bicycle,traffic light
840,WcvB2SUV-oM,bicycle,,
841,EkZ57ZCW63w,person,,
842,887vGxZFHV4,bus,car,
843,gbEpI1J02Zg,bicycle,,
844,1deOdx_UTAk,person,,
845,38-1A26-WPQ,,,
846,FOvXEp-22f0,bicycle,,
847,55d9tcKmMn0,stop sign,aeroplane,cat
848,_MezwfSITTw,person,,
849,tdQ9N8uDJwA,motorbike,bus,
850,B_6vNQ-Mj3U,,,
851,QeteCEjyYD0,bicycle,,
852,BRWb2hZ0cpg,car,,
853,KYFZFQeuXBE,person,,
854,b_hoHmXg9Io,car,person,
855,oWarOTnOIeI,,,
856,LbUIdAqwD7s,,,
857,blITgj1DF1I,,,
858,DA5W8v82Ac8,motorbike,bus,train
859,iBGVcnsK9eo,person,bicycle,
860,4V5ZzhVFm44,motorbike,,
861,23e4PhF9e30,,,
862,MqaEFDkqRWs,bicycle,,
863,GrsEAvRerTg,truck,bench,horse
864,9JmIFf-gpLk,bicycle,,
865,Kf6jPlzt0-g,,,
866,pxEC068itlk,car,motorbike,
867,axGNiut8Yf0,person,,
868,F6I7eHVXh2A,,,
869,xWHQ-n0jvCE,bicycle,bus,parking meter
870,3jS_yEK8qVI,person,,
871,uC9qU3X1JgM,person,,
872,xDXa6OLzStg,,,
873,tNRECmEfv4I,,,
874,yxgJclR4dUU,bicycle,,
875,LZ8lkhgnCzw,,,
876,Hm14UrNBLtY,aeroplane,car,person
877,vkKh4aLzuYg,person,,
878,gfx58lj44lc,,,
879,U2w6so52FiY,person,motorbike,train
880,fVHTfeXoLE4,car,person,
881,-k8fJcyBlC8,,,
882,ie8ixj7hzY8,,,
883,jkWDJmXXzu8,motorbike,,
884,El0wIQOBPEw,,,
885,W9IuG1GTAV0,,,
886,3_G803JXmiw,bicycle,person,
887,R7u1qlHO-cQ,bicycle,traffic light,
888,d9utkS389bE,person,,
889,XgZcEO3JKHk,,,
890,LNCM6mkvJ3U,person,,
891,BnAOL7z0GY8,motorbike,,
892,lS41XvrBFvU,,,
893,yijJmElBurY,bicycle,motorbike,bus
894,1OIu1p8h2GA,car,person,
895,7l8mUsAZxFY,person,bicycle,
896,fWKZdeuViPc,bicycle,car,
897,XJoXnsAN2XI,,,
898,FTl0Fl9PX0g,motorbike,boat,
899,bK_kRwcNf6A,,,
900,IoZri9hq7z4,aeroplane,traffic light,person
901,jRR5Tu597r8,,,
902,0LtmlJaNsbQ,motorbike,person,
903,Rlp1cebFxEM,aeroplane,person,
904,b6fIzFW6M1w,car,person,
905,Q3sF0lV4nww,aeroplane,bird,train
906,RlQkBqB4-TY,car,person,
907,HTymquNwR5U,bicycle,motorbike,aeroplane
908,FXoG3D6C5-I,,,
909,ZW27ubHprMo,truck,aeroplane,person
910,CE5ly1pTpDk,bicycle,,
911,7RP5bau-Vz0,motorbike,car,person
912,_VvXXtT3HoU,,,
913,lDToOe8pVzY,person,,
914,hs_jApGNQPA,bicycle,,
915,AuJtBoOY1dk,car,aeroplane,
916,YAoHg1MpJfg,,,
917,tBxTXxPj9YU,bus,fire hydrant,motorbike
918,vDCC_VNvlks,bicycle,truck,aeroplane
919,6KeG_i8CWE8,motorbike,,
920,nmRrWLFW7PM,,,
921,uV4MKmd9dQs,car,bicycle,
922,k-GPDanh1Y8,car,,
923,_k-z1Itg36Y,bicycle,,
924,pwFV78PYeco,bicycle,,
925,whnAZdGlhFU,,,
926,oZnW-E70wq8,,,
927,4LG6ofNpAyQ,person,,
928,RIWOahSK-Aw,,,
929,wZu4zLxrpDA,bicycle,,
930,SE6aBETGHrQ,,,
931,arzhTBqTd7I,person,,
932,bRnQpw2KP6E,aeroplane,train,fire hydrant
933,ScNqdGtAeLY,,,
934,NPdBhQwDFJc,,,
935,hJhrSJc16bA,bicycle,,
936,wQO6FZgDbek,motorbike,aeroplane,
937,4tvc0wOdN0I,,,
938,DOWDNBu9DkU,bicycle,person,
939,hIxAIq62EHc,person,,
940,326aoFqJ2Vg,,,
941,ZbKPrL5R0lU,,,
942,-qiA7Sue_5g,car,,
943,Xi74gPrn24Y,,,
944,Pj-h6MEgE7I,person,,
945,qf2PBzH3_x0,car,person,motorbike
946,0CTp1a-aCUM,person,aeroplane,
947,rJmQKK50vpg,person,,
948,Dg8oVR4k5Dk,,,
949,Y_QvaKhYio4,bicycle,,
950,034-BTvvHSQ,car,bicycle,
951,eMTZvA8iFgI,person,,
952,6J6tKmCwT-Q,truck,,
953,s3q3Kw76vBY,motorbike,,
954,iXrMiU0W5q8,,,
955,hh9xT9d6SJU,bicycle,,
956,XqPpp9hqGT4,motorbike,,
957,wtqIPqHeF0s,bicycle,,
958,qUUloBe5vEo,person,,
959,XoHKZWhoD3k,,,
960,hMUrj3haZPU,bicycle,motorbike,
961,FeZ5ruaMSeA,,,
962,_-bt415WaW4,car,,
963,ioAQj2Y4qu4,bicycle,,
964,y2ZcJVOuzT4,person,aeroplane,
965,a3e8ln3u0vY,train,car,
966,b8IEbW7OatU,,,
967,EwoVzz_nFJI,bicycle,car,motorbike
968,KLvLJckIxmA,car,motorbike,bus
969,hZPLgaiIJiU,bicycle,bus,
970,HaEejO0PmdQ,,,
971,FwPt-ti1oF8,person,bicycle,motorbike
972,mf5yxkMseDQ,,,
973,jBGYh_IoWJk,person,,
974,uUahIdW-eag,boat,car,
975,ckyWlU45Cww,bicycle,,
976,nCI9cUjB8f0,,,
977,QsmgZYdZcIE,motorbike,,
978,1PdShGJ6hqM,car,,
979,5bsBjXZx6SI,aeroplane,car,person
980,rVcn_mlGqgw,,,
981,BMS_w3FlHrk,bus,train,car
982,0J7cmh3MLp4,,,
983,28UjqNf0w8g,bicycle,,
984,mmBl8Iz8OkE,person,,
985,eacLgrqRdyk,,,
986,Ds8S6ZkE1W0,,,
987,_e0UM937P48,bicycle,,
988,UF7OLFMYJ5w,,,
989,ROTDvz1LUSU,motorbike,,
990,QyJSZ3njpD0,person,,
991,0eCExAI__tM,,,
992,GGXgnukZRMM,aeroplane,car,bus
993,ZvC1zWJ8e7E,train,person,boat
994,gjr-RWPGqi0,person,,
995,7KoXYcd7_WE,motorbike,person,
996,NuHEY7CjjTI,car,aeroplane,
997,tTmBxNtImiQ,person,bicycle,
998,-fEGC5gTQ18,motorbike,person,car
999,dlYDWFhtlL8,person,,
1000,1_3DOEw_Xno,,,
1001,usIdSbd1jPw,car,,
1002,5s6iBACk-E4,person,,
1003,PfmiFUm_Jmc,person,,
1004,ZQ0GUp_nl7g,aeroplane,bus,person
1005,uzwjK1OwNDo,motorbike,boat,
1006,2Xz-xKIHm9w,car,,
1007,oYt-8F7wHxs,motorbike,bicycle,
1008,tVWWp1PqDus,aeroplane,fire hydrant,stop sign
1009,YOegcO1fgYQ,bicycle,,
1010,AJ_rPFC6RYo,motorbike,bicycle,
1011,Vgd5McwxUWI,bicycle,,
1012,FtEhAYfnjqA,car,,
1013,7vDTpKTF8qM,car,,
1014,VyzkQRheKYw,bicycle,car,
1015,WjDa3BJO3V4,bicycle,,
1016,mvRk4Ddluo4,,,
1017,FxwkEdrpFmg,aeroplane,person,
1018,A-cAOGo-DGs,car,aeroplane,
1019,BNA4iN9tSGE,motorbike,,
1020,VRJYyVGTb3k,motorbike,,
1021,kqVGiwQyD2Y,motorbike,boat,bicycle
1022,7OjwlBC4K5U,bicycle,,
1023,mYx3gyS-pAg,,,
1024,bvhON5imaBA,bicycle,bus,
1025,SVLe7KMu0u8,car,aeroplane,
1026,kMvKGSPvm8I,,,
1027,OIOjopbXQis,car,boat,person
1028,eSqP_sGyArQ,,,
1029,uTQFi3A_q24,motorbike,car,bicycle
1030,wzSsZyxx5Sk,bicycle,,
1031,bFIVYRfyb3E,bicycle,,
1032,MFxSx1uDev8,aeroplane,,
1033,1WEJKNSHD4s,bird,truck,aeroplane
1034,Zi3IitzXj54,person,,
1035,RxaqgPVa_cA,bicycle,bus,
1036,GgIxIZhEAs0,car,cat,boat
1037,dVO-7rchstw,bicycle,,
1038,FIGP0KFwRbQ,bicycle,,
1039,cGPfAyye_4Q,motorbike,aeroplane,
1040,x8a7SpVFylw,traffic light,person,train
1041,tkb0GYjqaxs,,,
1042,fmReTym1kpA,,,
1043,9kpq1YqLzB8,bicycle,,
1044,nNo9Ow6XG10,,,
1045,9oVVJRAaznc,,,
1046,l1fxYI8RwEo,person,aeroplane,
1047,K4TBfVtvTU8,motorbike,,
1048,eWjz8_KMll4,bicycle,,
1049,oavSiNIUJO0,,,
1050,RKi7U2jiIaI,motorbike,person,
1051,Of48WU2C9Jc,,,
1052,7MbeW9g6x6Q,bicycle,,
1053,NK9Sn74j6eU,motorbike,,
1054,SiKOkYEeUvk,aeroplane,person,traffic light
1055,eDcQDnh6Nfk,,,
1056,qC5h9zcHmPA,,,
1057,mi8sPCqQXQA,person,car,
1058,sABdtEaKMYE,,,
1059,fXGWD9tAA8E,car,,
1060,U_22-rZY0hk,,,
1061,Vp-6BPJTc5U,person,,
1062,zJpRwSaF98s,bicycle,,
1063,Jetf3TFuq2g,person,,
1064,iGV1paJ3bSs,motorbike,,
1065,tzGDx2vH6Ow,bicycle,,
1066,IFGvAOkhPCw,motorbike,bus,
1067,o3V_V9-_vUU,person,,
1068,vNL5DxE1r7U,,,
1069,a23p_jfGHT0,car,,
1070,sOHeaW6bXQw,,,
1071,73lz8mDKI_E,train,motorbike,
1072,kCOnGjvYKI0,bicycle,,
1073,9EyOW9oCP8I,bicycle,,
1074,DIU48QL5Cyk,bicycle,,
1075,KCHT6a53OqY,,,
1076,TEb0PNg80Yg,person,car,aeroplane
1077,I3Yhyt0Ch80,motorbike,,
1078,Lz_QtsJ49Ao,car,,
1079,qJ0_X2stDqU,car,,
1080,eFWy0IAeG7U,car,bicycle,fire hydrant
1081,C6P6hrWyidA,,,
1082,uHiG8lMIF10,person,,
1083,EBF3A3djMTQ,person,,
1084,rMwdiky5Zcw,motorbike,boat,
1085,i9Eiij6Wb94,bicycle,,
1086,KWterDbJKjY,bicycle,truck,
1087,JImdCMZSqr8,person,,
1088,sXIoH-brr4g,boat,fire hydrant,person
1089,Ik1jaSzRajI,,,
1090,Eo_VcY-E14Y,bicycle,,
1091,PyM5i_fYDuw,,,
1092,p0RxnTfzZi4,bicycle,motorbike,
1093,rdfC6XwXTW0,,,
1094,HC-McWxmJ_0,bicycle,motorbike,
1095,Us2Z-WC9rao,,,
1096,njyKGJTGuP4,person,,
1097,XWxQMEqY-ZI,truck,traffic light,boat
1098,TyzEIUoh3xA,person,,
1099,r5yZyyetGIA,,,
1100,i6V-RBjecpI,person,,
1101,DsfoEaryfuI,car,bicycle,
1102,yxT7xyEFDdo,bicycle,,
1103,pc5K3GqDFKs,truck,bicycle,car
1104,fCeiUX59_FM,,,
1105,qDZS1KO1SgA,,,
1106,UWZRtyy6naU,truck,bicycle,car
1107,JDVLWPnKJj8,person,motorbike,
1108,lheapd7bgLA,person,,
1109,2UFXOXA4Avk,bicycle,motorbike,
1110,AdXfKrEK0H0,bicycle,,
1111,WUZVGqFAqK8,person,train,
1112,H_U29oAqsiw,person,,
1113,r8fCwUiOtiQ,person,,
1114,Xyz25fScWQA,,,
1115,CI9VutOQlbU,bicycle,car,
1116,2NFDajQyliU,person,,
1117,YR9iekY-3PQ,,,
1118,ODDbguecHV8,traffic light,motorbike,bicycle
1119,0iYwzMpLJhk,,,
1120,nCrTsWtPVIY,motorbike,,
1121,dOXo0dIqViU,person,,
1122,-7oGbigR8Ig,bicycle,,
1123,7PC_AVfj14M,,,
1124,GsLopdvhFpk,car,motorbike,
1125,qwvtGxNVnAY,bicycle,,
1126,-C3CjOkF-jY,motorbike,car,
1127,wzr7tE3PDC4,car,,
1128,r_gyeTJDfPg,,,
1129,YGG3936Bt2c,car,motorbike,
1130,skPWK9DnIXU,motorbike,person,bus
1131,Qyfyd_t9mzs,,,
1132,bA4yaw8ed6Y,,,
1133,2X_GgUhvAbE,,,
1134,fO02M5znDhg,,,
1135,l4w6808wJcU,,,
1136,huepR6bTT2Y,,,
1137,dXpqFESAx8s,,,
1138,CgeMh1Q_i0M,bicycle,,
1139,Gqx0Fh_SQlM,,,
1140,_4mKDQX3HmI,car,train,person
1141,j8WCMYa0sUU,motorbike,person,
1142,TZG9d6iIl-Q,person,,
1143,qxkhoyXOPhc,bicycle,bus,aeroplane
1144,gd2lBMjV9to,bicycle,,
1145,xcrthU-aToA,bicycle,person,
1146,MIwez3qbk3E,bus,person,
1147,PKE30UgQIjU,motorbike,truck,
1148,lkjGxe5qPtI,person,train,
1149,uxRY25TV_Po,,,
1150,vs2Q9Nv4mHc,aeroplane,bicycle,motorbike
1151,eKi8sQdInuQ,,,
1152,7eX4vjbnlOs,motorbike,bicycle,
1153,SWZcAZK71yA,aeroplane,person,
1154,VNWcXFE0C_I,aeroplane,car,
1155,q0O8V8pyLkY,person,,
1156,Q8yxaR7ylww,,,
1157,xZejqhIh0_I,motorbike,person,
1158,jKc93K4PL2c,car,bus,
1159,QlF4rhAbwyc,,,
1160,TVBIph2ObC0,car,aeroplane,
1161,1UY7ywrPKWk,car,aeroplane,
1162,Do8Wc3M5mkE,,,
1163,7xrRiHXyI9Y,boat,bicycle,aeroplane
1164,SzlRojcqNWA,,,
1165,bBWeDIXQlOs,,,
1166,OLl3sz1_Yuw,,,
1167,EmcbJp_gjbY,,,
1168,64Gy-LJRnNA,person,motorbike,
1169,wCyfshQvaCY,,,
1170,m9U29J2_1tw,boat,bicycle,cat
1171,H3eJkuLgJOo,,,
1172,sQTEAsS1EpM,,,
1173,ZBEZwmrMCzE,train,fire hydrant,car
1174,c5KSoy1VYCo,person,aeroplane,
1175,SgZ1f4ACZBQ,,,
1176,BZ222BWlJIs,car,,
1177,Wf0uxjWGwPk,,,
1178,3XCaWUl2mtg,person,car,
1179,dmXVzEdu9CI,,,
1180,buKcergt4dA,aeroplane,,
1181,vcOOKXmEhAM,bus,car,
1182,ppie-XsHGdg,,,
1183,0nsgnqskJHY,bicycle,person,
1184,9u1J9fIys_g,,,
1185,MBo4GViDxzc,motorbike,,
1186,Da_CDPRG2j0,truck,car,fire hydrant
1187,A84MgzOtOLA,person,car,
1188,wsPPAjUcU08,person,,
1189,FfWtIaDtfYk,,,
1190,x_t53a5Ons0,,,
1191,zrki4E04KO4,,,
1192,elj_EQx_EqA,,,
1193,7k6vpI-2yao,car,bicycle,
1194,7zi0bi-RDj4,aeroplane,,
1195,pEaLY5voBAE,,,
1196,QOrXWKe1dRo,bicycle,,
1197,jG2945xmuhc,bicycle,,
1198,clTC2BKCysw,,,
1199,KAsCEUtpxy4,,,
1200,96K9MBvGDeA,,,
1201,McXJj7sjcZ0,,,
1202,WM8bTdBs-cw,person,,
1203,W_yRE78iE7k,bicycle,,
1204,IDFePbrq3i0,bicycle,person,
1205,PsxO5czWEuI,,,
1206,yR7Jq40FWfc,motorbike,truck,bus
1207,kGXWc7M9tPQ,bicycle,,
1208,oh-FZ4QCJy0,bicycle,,
1209,0y4z90SYsQI,,,
1210,3U467XfT6cY,,,
1211,xuZGBeF3_P0,bicycle,,
1212,Sfw9n2ktX9k,person,,
1213,9YbXM4scgXs,bus,person,
1214,8voeMV0IlLo,,,
1215,CVLLNjSLJTQ,,,
1216,ByKKs6W9OBA,bicycle,,
1217,-4F9IM2Ne9c,bicycle,,
1218,yeM37D2Z0kA,person,,
1219,s2Sh1uZjfNk,,,
1220,b6_5fjY54oQ,person,,
1221,mQPtGnCDW6s,bicycle,,
1222,vLY-tNe0Bnc,,,
1223,4PDvXYtrB60,car,,
1224,kD6rWFQkpm8,,,
1225,r3atRG5wvtg,bicycle,,
1226,3MtHTKpH9IM,,,
1227,SJ8eP1WSKm4,,,
1228,KRQ0IiEJ_8Q,car,train,
1229,i5EP3L7pTvo,car,,
1230,zDzz8Tv0pN8,,,
1231,CUuzGBi2loI,bicycle,,
1232,rJNqj_QNkWM,person,,
1233,SdrZGmhpTQk,bicycle,,
1234,aT2jiVuTN8s,bicycle,bus,
1235,C4TCB66WZqY,aeroplane,car,person
1236,u9CziCknGic,bicycle,,
1237,QiYvXKQksgI,,,
1238,Ubf3ogr4NXo,person,,
1239,qKBzsabTWLU,bicycle,,
1240,vIz0idz3SDM,,,
1241,4wgn4jaI9PE,,,
1242,oYX3XgmCJYQ,person,,
1243,qzNuoASv_IM,motorbike,,
1244,McqetOEJXEE,motorbike,,
1245,j1ngKprtfH8,,,
1246,RrDm33ldERw,car,,
1247,QHLT9CSNanQ,motorbike,person,
1248,H7crWAUyJhM,,,
1249,9CZvw5PWI7k,,,
1250,O5BchVT72i0,,,
1251,rsr2kB_gcDI,motorbike,,
1252,VK1mer73AVI,person,car,
1253,iG-rJF2rq5U,train,motorbike,truck
1254,Dw0ViHDVhFk,car,,
1255,-hlMQ84H9SA,aeroplane,bicycle,car
1256,gpXcB4Q6fmE,,,
1257,kaKdi9Vq9a0,bicycle,,
1258,qyJblTwAEp8,person,,
1259,WaNhcOML4nA,motorbike,person,
1260,iWeu2dxHRDg,bicycle,,
1261,KG8z0536mg4,,,
1262,1fzBv9fxYhQ,,,
1263,ZX3dJ_QVD0I,person,,
1264,Hz_DslzN2IA,,,
1265,gndIvSPO7ok,car,,
1266,PpCfnNy4qTg,,,
1267,sBA0o_EIDag,,,
1268,Vck5O1IXSWw,car,,
1269,1HIhb7A0xX4,car,,
1270,MbjShq7RelI,,,
1271,Sa6pMYTbdyE,person,car,bicycle
1272,8scU_zOwEjE,,,
1273,cT7wOSOZVoc,,,
1274,R0krUthYxF4,bicycle,,
1275,EqWymIjphH8,person,,
1276,Bk-lBN9RChE,,,
1277,rDTv7wbofzc,bicycle,,
1278,7bxjQT_DzRE,,,
1279,R3JNhCa8iy4,person,,
1280,_ajQow29I7U,,,
1281,Slhz5ZM2x94,car,,
1282,ARoP4GNgKVg,person,bicycle,
1283,LHoUPslp58A,aeroplane,,
1284,FAsL-Jy4qLc,,,
1285,mYHCJwhHDxg,truck,bus,boat
1286,8xeELR8acfU,,,
1287,J9ViuHkPKJM,bicycle,,
1288,vNXwcg03Bsg,motorbike,person,
1289,dMG30Mt0tPU,motorbike,bicycle,car
1290,VKIEQ7hvTGg,person,,
1291,mt_OHeOQyMw,,,
1292,I4Ty6SccAeI,person,bicycle,
1293,VOHBEaM40y0,bicycle,,
1294,wJCgCteM6bI,car,person,
1295,IWjOrvvisbw,,,
1296,ENPAlmpcN_E,,,
1297,9OmfWCvwM9g,,,
1298,ATzjRuSQ0lo,bicycle,motorbike,
1299,25UV6LrQZTc,person,,
1300,hG_HD4WmAdc,,,
1301,CQ2z2Qg_o0w,person,,
1302,m4YZcEc1qgI,,,
1303,RVca0LuEDaQ,,,
1304,44ltPwfoAaM,person,,
1305,UqzKzugvtR0,person,,
1306,Q5tR5lMqc8w,person,,
1307,XqbgTBa2mD4,motorbike,car,
1308,K_215se8ybs,person,,
1309,_8W2LIfl5RE,,,
1310,RUL9LpaoUrU,truck,stop sign,motorbike
1311,UjpwpRCYAL0,,,
1312,EICp1vGlh_U,person,motorbike,
1313,mAAbqIbTsG8,person,,
1314,tcSmm3rJikY,person,,
1315,Z3LG8s-lRFk,person,,
1316,9zyDGrCxwwg,,,
1317,lNtOxZFiMAU,car,,
1318,dDmPjvCu-ds,person,,
1319,PdWDVduZo6A,,,
1320,5dOz92TuFmI,car,motorbike,
1321,uGyLPOrXst4,,,
1322,nDLfbHPEAGo,,,
1323,YLt73w6criQ,bicycle,,
1324,TMx_RBy-vfg,bicycle,car,
1325,pmj08sB1hjU,,,
1326,M0zEjvvTsoc,person,,
1327,gPM8MxcAmkU,aeroplane,truck,car
1328,CkjT_jNYI4w,car,fire hydrant,
1329,_SGHHFVUDZE,motorbike,,
1330,VA3sdD48f18,person,,
1331,onn-CT7feW8,,,
1332,0hg0BY19pLs,car,aeroplane,
1333,WAqB-R1cJKg,,,
1334,OUrd53q3iFc,person,,
1335,Qsbe1pD8ocE,,,
1336,5lKHIIkxHc4,,,
1337,Fk-zUsf5osc,,,
1338,vBoQC6Q959A,person,,
1339,IYjSmlWG-4A,boat,bus,car
1340,YsBonpV7t7Y,bus,car,
1341,BjDHdf1Vd0E,bicycle,car,
1342,4g4sBHNWwo0,person,bicycle,aeroplane
1343,UmjsUPRXQu4,bicycle,,
1344,IoZ6Ou_c80k,,,
1345,Ns60IHroDG8,person,,
1346,W1nFLOvyDRU,,,
1347,xbUoOT4gXZg,,,
1348,U_13JXoGSdU,car,,
1349,j1ivstMmAGk,fire hydrant,parking meter,car
1350,0fcwmBQloas,car,boat,bench
1351,8HtggVo4lPI,person,,
1352,sZfUQoIVrOs,,,
1353,Sy8nPI85Ih4,bicycle,,
1354,jNwOrcD-1_w,bicycle,,
1355,eI9_FCWqV5k,car,person,
1356,xpbSdUo3rh4,car,bicycle,
1357,4eN3tg0s5T4,bicycle,aeroplane,
1358,38Mv7NBMm4Q,train,bicycle,
1359,kHCKcW3S7oo,,,
1360,mCcNv8vTE-I,train,bicycle,motorbike
1361,NgCCi3OUoXs,person,,
1362,aTq0QOZM_Ik,,,
1363,s-MoeONH5Ug,person,,
1364,B70T7zvfgdo,motorbike,,
1365,OHL9uYzLEJ0,,,
1366,fxShCUj9fT4,bicycle,,
1367,D4afXb5xH4c,car,bicycle,
1368,UbDDrT_lmmg,,,
1369,55v2Z1eYxe4,,,
1370,ZXB7AbfyP7s,cat,parking meter,traffic light
1371,dxsFeJ22KgE,,,
1372,G38pfhMQCUQ,bicycle,,
1373,gvDWYQhYzhY,,,
1374,5DUv3u2UzII,bicycle,motorbike,
1375,rMYlHz3CJvk,car,bus,
1376,c8jtECzK3gk,,,
1377,RcTLBsXvzQk,aeroplane,car,
1378,yLdFCk7IbIU,person,bicycle,
1379,qemExw9iJKg,,,
1380,6RV6lrnRP6o,bus,,
1381,zrmLaMBJsdg,,,
1382,OFPABjR6FQs,motorbike,bus,
1383,OvLUOk1wtNU,bus,motorbike,car
1384,UHMk3jG39C0,,,
1385,2mEG02nsq1w,person,,
1386,jz5dcKIUjp4,person,motorbike,
1387,wOUu7AvqnXU,person,,
1388,lgiAl84FflQ,bicycle,,
1389,kBkU4Vb4Bro,motorbike,,
1390,kQn8RAzqJpY,bicycle,,
1391,cqYefPrvEhI,,,
1392,OpIRhkTOPAI,person,motorbike,
1393,VO-sjbYwO0s,,,
1394,3u7EIiohs6U,,,
1395,Fu9No_kxe1M,car,,
1396,wjHiHpyZPgU,,,
1397,saV0oopuCTM,bicycle,motorbike,
1398,rJ0p3c9eiCc,train,aeroplane,boat
1399,JSpaCMsjNuk,,,
1400,kZ3VyLVAlWM,,,
1401,Os1-McGRXPo,aeroplane,stop sign,traffic light
1402,ADG50S2Sjzg,bicycle,,
1403,CE5GgN-Oz9s,bicycle,,
1404,Xq_othe17T8,,,
